trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled
weekday_2113,07:33:00,07:33:00,18100,800,60.28
weekday_2113,07:40:00,07:41:00,18500,900,67.16
weekday_2113,07:48:00,07:48:00,18400,1000,73.27
weekday_2113,07:51:00,07:51:00,18600,1100,74.27
weekday_2113,07:55:00,07:56:00,18700,1200,77.82
weekday_2113,08:00:00,08:01:00,18800,1300,81.64
weekday_2113,08:03:00,08:04:00,18900,1400,83
weekday_2113,08:07:00,08:08:00,19000,1500,84.72
weekday_2113,08:11:00,08:11:00,19100,1600,85.88
weekday_2115,07:02:00,07:02:00,15200,100,0
weekday_2115,07:05:00,07:05:00,15400,200,5.5
weekday_2115,07:15:00,07:15:00,16100,300,20.46
weekday_2115,07:20:00,07:20:00,16300,400,26.62
weekday_2115,07:23:00,07:24:00,16500,500,30.72
weekday_2115,07:31:00,07:32:00,17300,600,41.62
weekday_2115,07:40:00,07:41:00,17800,700,52.9
weekday_2115,07:48:00,07:48:00,18100,800,60.28
weekday_2115,07:55:00,07:56:00,18500,900,67.16
weekday_2115,08:03:00,08:03:00,18400,1000,73.27
weekday_2115,08:06:00,08:06:00,18600,1100,74.27
weekday_2115,08:10:00,08:11:00,18700,1200,77.82
weekday_2115,08:15:00,08:16:00,18800,1300,81.64
weekday_2115,08:18:00,08:19:00,18900,1400,83
weekday_2115,08:22:00,08:23:00,19000,1500,84.72
weekday_2115,08:26:00,08:26:00,19100,1600,85.88
weekday_2118,07:25:00,07:25:00,55200,100,0
weekday_2118,07:31:00,07:31:00,55100,200,2.11
weekday_2118,07:34:00,07:35:00,55000,300,3.36
weekday_2118,07:37:00,07:37:00,54900,400,5.46
weekday_2118,07:39:00,07:40:00,54800,500,7.02
weekday_2118,07:43:00,07:44:00,54700,600,8.89
weekday_2118,07:47:00,07:47:00,54500,700,11.86
weekday_2118,07:53:00,07:54:00,54400,800,15.47
weekday_2118,08:01:00,08:02:00,54200,900,19.16
weekday_2118,08:12:00,08:12:00,53800,1000,23.71
weekday_2118,08:20:00,08:21:00,53700,1100,27.27
weekday_2118,08:28:00,08:29:00,53600,1200,29.91
weekday_2118,08:31:00,08:31:00,53500,1300,30.94
weekday_2118,08:34:00,08:34:00,53400,1400,32.46
weekday_2118,08:39:00,08:40:00,53100,1500,34.96
weekday_2118,08:42:00,08:42:00,53000,1600,35.88
weekday_2118,08:44:00,08:45:00,52900,1700,37.29
weekday_2118,08:48:00,08:48:00,52800,1800,39.41
weekday_2118,08:50:00,08:51:00,52700,1900,40.11
weekday_2118,08:57:00,09:04:00,19100,2000,42.36
weekday_2118,09:07:00,09:08:00,19000,2100,43.52
weekday_2118,09:11:00,09:12:00,18900,2200,45.24
weekday_2118,09:14:00,09:15:00,18800,2300,46.6
weekday_2118,09:19:00,09:19:00,18700,2400,50.42
weekday_2118,09:23:00,09:24:00,18600,2500,53.97
weekday_2118,09:26:00,09:27:00,18400,2600,54.97
weekday_2118,09:33:00,09:34:00,18500,2700,61.08
weekday_2118,09:41:00,09:42:00,18100,2800,67.96
weekday_2118,09:49:00,09:50:00,17800,2900,75.34
weekday_2118,09:58:00,09:58:00,17300,3000,86.62
weekday_2118,10:06:00,10:06:00,16500,3100,97.52
weekday_2118,10:09:00,10:10:00,16300,3200,101.62
weekday_2118,10:14:00,10:15:00,16100,3300,107.78
weekday_2118,10:24:00,10:24:00,15400,3400,122.74
weekday_2118,10:28:00,10:28:00,15200,3500,128.24
weekday_2119,07:32:00,07:32:00,15200,100,0
weekday_2119,07:35:00,07:35:00,15400,200,5.5
weekday_2119,07:45:00,07:45:00,16100,300,20.46
weekday_2119,07:50:00,07:50:00,16300,400,26.62
weekday_2119,07:53:00,07:54:00,16500,500,30.72
weekday_2119,08:01:00,08:02:00,17300,600,41.62
weekday_2119,08:10:00,08:11:00,17800,700,52.9
weekday_2119,08:18:00,08:18:00,18100,800,60.28
weekday_2119,08:25:00,08:26:00,18500,900,67.16
weekday_2119,08:33:00,08:33:00,18400,1000,73.27
weekday_2119,08:36:00,08:36:00,18600,1100,74.27
weekday_2119,08:40:00,08:41:00,18700,1200,77.82
weekday_2119,08:45:00,08:46:00,18800,1300,81.64
weekday_2119,08:48:00,08:49:00,18900,1400,83
weekday_2119,08:52:00,08:53:00,19000,1500,84.72
weekday_2119,08:56:00,08:58:00,19100,1600,85.88
weekday_2119,09:04:00,09:04:00,52700,1700,88.13
weekday_2119,09:06:00,09:07:00,52800,1800,88.83
weekday_2119,09:09:00,09:09:00,52900,1900,90.95
weekday_2119,09:11:00,09:12:00,53000,2000,92.36
weekday_2119,09:14:00,09:14:00,53100,2100,93.28
weekday_2119,09:19:00,09:20:00,53400,2200,95.78
weekday_2119,09:22:00,09:22:00,53500,2300,97.3
weekday_2119,09:24:00,09:30:00,53600,2400,98.33
weekday_2119,09:37:00,09:38:00,53700,2500,100.97
weekday_2119,09:45:00,09:46:00,53800,2600,104.53
weekday_2119,09:56:00,10:02:00,54200,2700,109.08
weekday_2119,10:08:00,10:08:00,54400,2800,112.77
weekday_2119,10:14:00,10:14:00,54500,2900,116.38
weekday_2119,10:17:00,10:18:00,54700,3000,119.35
weekday_2119,10:21:00,10:21:00,54800,3100,121.22
weekday_2119,10:23:00,10:24:00,54900,3200,122.78
weekday_2119,10:26:00,10:26:00,55000,3300,124.88
weekday_2119,10:28:00,10:33:00,55100,3400,126.13
weekday_2119,10:39:00,10:39:00,55200,3500,128.24
weekday_2126,08:25:00,08:25:00,55200,100,0
weekday_2126,08:31:00,08:31:00,55100,200,2.11
weekday_2126,08:34:00,08:35:00,55000,300,3.36
weekday_2126,08:37:00,08:37:00,54900,400,5.46
weekday_2126,08:39:00,08:40:00,54800,500,7.02
weekday_2126,08:43:00,08:44:00,54700,600,8.89
weekday_2126,08:47:00,08:47:00,54500,700,11.86
weekday_2126,08:53:00,08:54:00,54400,800,15.47
weekday_2126,09:01:00,09:02:00,54200,900,19.16
weekday_2126,09:12:00,09:12:00,53800,1000,23.71
weekday_2126,09:20:00,09:21:00,53700,1100,27.27
weekday_2126,09:28:00,09:29:00,53600,1200,29.91
weekday_2126,09:31:00,09:31:00,53500,1300,30.94
weekday_2126,09:34:00,09:34:00,53400,1400,32.46
weekday_2126,09:39:00,09:40:00,53100,1500,34.96
weekday_2126,09:42:00,09:42:00,53000,1600,35.88
weekday_2126,09:44:00,09:45:00,52900,1700,37.29
weekday_2126,09:48:00,09:48:00,52800,1800,39.41
weekday_2126,09:50:00,09:51:00,52700,1900,40.11
weekday_2126,09:57:00,10:04:00,19100,2000,42.36
weekday_2126,10:07:00,10:08:00,19000,2100,43.52
weekday_2126,10:11:00,10:12:00,18900,2200,45.24
weekday_2126,10:14:00,10:15:00,18800,2300,46.6
weekday_2126,10:19:00,10:19:00,18700,2400,50.42
weekday_2126,10:23:00,10:24:00,18600,2500,53.97
weekday_2126,10:26:00,10:27:00,18400,2600,54.97
weekday_2126,10:33:00,10:34:00,18500,2700,61.08
weekday_2126,10:41:00,10:42:00,18100,2800,67.96
weekday_2126,10:49:00,10:50:00,17800,2900,75.34
weekday_2126,10:58:00,10:58:00,17300,3000,86.62
weekday_2126,11:06:00,11:06:00,16500,3100,97.52
weekday_2126,11:09:00,11:10:00,16300,3200,101.62
weekday_2126,11:14:00,11:15:00,16100,3300,107.78
weekday_2126,11:24:00,11:24:00,15400,3400,122.74
weekday_2126,11:28:00,11:28:00,15200,3500,128.24
weekday_2127,08:32:00,08:32:00,15200,100,0
weekday_2127,08:35:00,08:35:00,15400,200,5.5
weekday_2127,08:45:00,08:45:00,16100,300,20.46
weekday_2127,08:50:00,08:50:00,16300,400,26.62
weekday_2127,08:53:00,08:54:00,16500,500,30.72
weekday_2127,09:01:00,09:02:00,17300,600,41.62
weekday_2127,09:10:00,09:11:00,17800,700,52.9
weekday_2127,09:18:00,09:18:00,18100,800,60.28
weekday_2127,09:25:00,09:26:00,18500,900,67.16
weekday_2127,09:33:00,09:33:00,18400,1000,73.27
weekday_2127,09:36:00,09:36:00,18600,1100,74.27
weekday_2127,09:40:00,09:41:00,18700,1200,77.82
weekday_2127,09:45:00,09:46:00,18800,1300,81.64
weekday_2127,09:48:00,09:49:00,18900,1400,83
weekday_2127,09:52:00,09:53:00,19000,1500,84.72
weekday_2127,09:56:00,09:58:00,19100,1600,85.88
weekday_2127,10:04:00,10:04:00,52700,1700,88.13
weekday_2127,10:06:00,10:07:00,52800,1800,88.83
weekday_2127,10:09:00,10:09:00,52900,1900,90.95
weekday_2127,10:11:00,10:12:00,53000,2000,92.36
weekday_2127,10:14:00,10:14:00,53100,2100,93.28
weekday_2127,10:19:00,10:20:00,53400,2200,95.78
weekday_2127,10:22:00,10:22:00,53500,2300,97.3
weekday_2127,10:24:00,10:30:00,53600,2400,98.33
weekday_2127,10:37:00,10:38:00,53700,2500,100.97
weekday_2127,10:45:00,10:46:00,53800,2600,104.53
weekday_2127,10:56:00,10:56:00,54200,2700,109.08
weekday_2130,09:25:00,09:25:00,55200,100,0
weekday_2130,09:31:00,09:31:00,55100,200,2.11
weekday_2130,09:34:00,09:35:00,55000,300,3.36
weekday_2130,09:37:00,09:37:00,54900,400,5.46
weekday_2130,09:39:00,09:40:00,54800,500,7.02
weekday_2130,09:43:00,09:44:00,54700,600,8.89
weekday_2130,09:47:00,09:47:00,54500,700,11.86
weekday_2130,09:53:00,09:54:00,54400,800,15.47
weekday_2130,10:01:00,10:02:00,54200,900,19.16
weekday_2130,10:12:00,10:12:00,53800,1000,23.71
weekday_2130,10:20:00,10:21:00,53700,1100,27.27
weekday_2130,10:28:00,10:29:00,53600,1200,29.91
weekday_2130,10:31:00,10:31:00,53500,1300,30.94
weekday_2130,10:34:00,10:34:00,53400,1400,32.46
weekday_2130,10:39:00,10:40:00,53100,1500,34.96
weekday_2130,10:42:00,10:42:00,53000,1600,35.88
weekday_2130,10:44:00,10:45:00,52900,1700,37.29
weekday_2130,10:48:00,10:48:00,52800,1800,39.41
weekday_2130,10:50:00,10:51:00,52700,1900,40.11
weekday_2130,10:57:00,10:59:00,19100,2000,42.36
weekday_2130,11:02:00,11:03:00,19000,2100,43.52
weekday_2130,11:06:00,11:07:00,18900,2200,45.24
weekday_2130,11:09:00,11:10:00,18800,2300,46.6
weekday_2130,11:14:00,11:14:00,18700,2400,50.42
weekday_2130,11:18:00,11:19:00,18600,2500,53.97
weekday_2130,11:21:00,11:22:00,18400,2600,54.97
weekday_2130,11:28:00,11:29:00,18500,2700,61.08
weekday_2130,11:36:00,11:37:00,18100,2800,67.96
weekday_2130,11:44:00,11:45:00,17800,2900,75.34
weekday_2130,11:53:00,11:53:00,17300,3000,86.62
weekday_2130,12:01:00,12:01:00,16500,3100,97.52
weekday_2130,12:04:00,12:05:00,16300,3200,101.62
weekday_2130,12:09:00,12:10:00,16100,3300,107.78
weekday_2130,12:19:00,12:19:00,15400,3400,122.74
weekday_2130,12:23:00,12:23:00,15200,3500,128.24
weekday_2131,09:27:00,09:27:00,15200,100,0
weekday_2131,09:30:00,09:30:00,15400,200,5.5
weekday_2131,09:40:00,09:40:00,16100,300,20.46
weekday_2131,09:45:00,09:45:00,16300,400,26.62
weekday_2131,09:48:00,09:49:00,16500,500,30.72
weekday_2131,09:56:00,09:57:00,17300,600,41.62
weekday_2131,10:05:00,10:06:00,17800,700,52.9
weekday_2131,10:13:00,10:13:00,18100,800,60.28
weekday_2131,10:20:00,10:21:00,18500,900,67.16
weekday_2131,10:28:00,10:28:00,18400,1000,73.27
weekday_2131,10:31:00,10:31:00,18600,1100,74.27
weekday_2131,10:35:00,10:36:00,18700,1200,77.82
weekday_2131,10:40:00,10:41:00,18800,1300,81.64
weekday_2131,10:43:00,10:44:00,18900,1400,83
weekday_2131,10:47:00,10:48:00,19000,1500,84.72
weekday_2131,10:51:00,10:51:00,19100,1600,85.88
weekday_2135,10:22:00,10:22:00,15200,100,0
weekday_2135,10:25:00,10:25:00,15400,200,5.5
weekday_2135,10:35:00,10:35:00,16100,300,20.46
weekday_2135,10:40:00,10:40:00,16300,400,26.62
weekday_2135,10:43:00,10:44:00,16500,500,30.72
weekday_2135,10:51:00,10:52:00,17300,600,41.62
weekday_2135,11:00:00,11:01:00,17800,700,52.9
weekday_2135,11:08:00,11:08:00,18100,800,60.28
weekday_2135,11:15:00,11:16:00,18500,900,67.16
weekday_2135,11:23:00,11:23:00,18400,1000,73.27
weekday_2135,11:26:00,11:26:00,18600,1100,74.27
weekday_2135,11:30:00,11:31:00,18700,1200,77.82
weekday_2135,11:35:00,11:36:00,18800,1300,81.64
weekday_2135,11:38:00,11:39:00,18900,1400,83
weekday_2135,11:42:00,11:43:00,19000,1500,84.72
weekday_2135,11:46:00,11:46:00,19100,1600,85.88
weekday_2138,12:02:00,12:02:00,19100,100,0
weekday_2138,12:05:00,12:06:00,19000,200,1.16
weekday_2138,12:09:00,12:10:00,18900,300,2.88
weekday_2138,12:12:00,12:13:00,18800,400,4.24
weekday_2138,12:17:00,12:17:00,18700,500,8.06
weekday_2138,12:21:00,12:22:00,18600,600,11.61
weekday_2138,12:24:00,12:25:00,18400,700,12.61
weekday_2138,12:31:00,12:32:00,18500,800,18.72
weekday_2138,12:39:00,12:40:00,18100,900,25.6
weekday_2138,12:47:00,12:48:00,17800,1000,32.98
weekday_2138,12:56:00,12:56:00,17300,1100,44.26
weekday_2138,13:04:00,13:04:00,16500,1200,55.16
weekday_2138,13:07:00,13:08:00,16300,1300,59.26
weekday_2138,13:12:00,13:13:00,16100,1400,65.42
weekday_2138,13:22:00,13:22:00,15400,1500,80.38
weekday_2138,13:26:00,13:26:00,15200,1600,85.88
weekday_2139,11:22:00,11:22:00,15200,100,0
weekday_2139,11:25:00,11:25:00,15400,200,5.5
weekday_2139,11:35:00,11:35:00,16100,300,20.46
weekday_2139,11:40:00,11:40:00,16300,400,26.62
weekday_2139,11:43:00,11:44:00,16500,500,30.72
weekday_2139,11:51:00,11:52:00,17300,600,41.62
weekday_2139,12:00:00,12:01:00,17800,700,52.9
weekday_2139,12:08:00,12:13:00,18100,800,60.28
weekday_2139,12:20:00,12:21:00,18500,900,67.16
weekday_2139,12:28:00,12:28:00,18400,1000,73.27
weekday_2139,12:31:00,12:31:00,18600,1100,74.27
weekday_2139,12:35:00,12:36:00,18700,1200,77.82
weekday_2139,12:40:00,12:41:00,18800,1300,81.64
weekday_2139,12:43:00,12:44:00,18900,1400,83
weekday_2139,12:47:00,12:48:00,19000,1500,84.72
weekday_2139,12:51:00,12:51:00,19100,1600,85.88
weekday_2142,13:02:00,13:02:00,19100,100,0
weekday_2142,13:05:00,13:06:00,19000,200,1.16
weekday_2142,13:09:00,13:10:00,18900,300,2.88
weekday_2142,13:12:00,13:13:00,18800,400,4.24
weekday_2142,13:17:00,13:17:00,18700,500,8.06
weekday_2142,13:21:00,13:22:00,18600,600,11.61
weekday_2142,13:24:00,13:25:00,18400,700,12.61
weekday_2142,13:31:00,13:32:00,18500,800,18.72
weekday_2142,13:39:00,13:40:00,18100,900,25.6
weekday_2142,13:47:00,13:48:00,17800,1000,32.98
weekday_2142,13:56:00,13:56:00,17300,1100,44.26
weekday_2142,14:04:00,14:04:00,16500,1200,55.16
weekday_2142,14:07:00,14:08:00,16300,1300,59.26
weekday_2142,14:12:00,14:13:00,16100,1400,65.42
weekday_2142,14:22:00,14:22:00,15400,1500,80.38
weekday_2142,14:26:00,14:26:00,15200,1600,85.88
weekday_2143,12:32:00,12:32:00,15200,100,0
weekday_2143,12:35:00,12:35:00,15400,200,5.5
weekday_2143,12:45:00,12:45:00,16100,300,20.46
weekday_2143,12:50:00,12:50:00,16300,400,26.62
weekday_2143,12:53:00,12:54:00,16500,500,30.72
weekday_2143,13:01:00,13:02:00,17300,600,41.62
weekday_2143,13:10:00,13:11:00,17800,700,52.9
weekday_2143,13:18:00,13:18:00,18100,800,60.28
weekday_2143,13:25:00,13:26:00,18500,900,67.16
weekday_2143,13:33:00,13:33:00,18400,1000,73.27
weekday_2143,13:36:00,13:36:00,18600,1100,74.27
weekday_2143,13:40:00,13:41:00,18700,1200,77.82
weekday_2143,13:45:00,13:46:00,18800,1300,81.64
weekday_2143,13:48:00,13:49:00,18900,1400,83
weekday_2143,13:52:00,13:53:00,19000,1500,84.72
weekday_2143,13:56:00,13:56:00,19100,1600,85.88
weekday_2146,14:17:00,14:17:00,19100,100,0
weekday_2146,14:20:00,14:21:00,19000,200,1.16
weekday_2146,14:24:00,14:25:00,18900,300,2.88
weekday_2146,14:27:00,14:28:00,18800,400,4.24
weekday_2146,14:32:00,14:32:00,18700,500,8.06
weekday_2146,14:36:00,14:37:00,18600,600,11.61
weekday_2146,14:39:00,14:40:00,18400,700,12.61
weekday_2146,14:46:00,14:47:00,18500,800,18.72
weekday_2146,14:54:00,14:55:00,18100,900,25.6
weekday_2146,15:02:00,15:03:00,17800,1000,32.98
weekday_2146,15:11:00,15:11:00,17300,1100,44.26
weekday_2146,15:19:00,15:19:00,16500,1200,55.16
weekday_2146,15:22:00,15:23:00,16300,1300,59.26
weekday_2146,15:27:00,15:28:00,16100,1400,65.42
weekday_2146,15:37:00,15:37:00,15400,1500,80.38
weekday_2146,15:41:00,15:41:00,15200,1600,85.88
weekday_2147,13:32:00,13:32:00,15200,100,0
weekday_2147,13:35:00,13:35:00,15400,200,5.5
weekday_2147,13:45:00,13:45:00,16100,300,20.46
weekday_2147,13:50:00,13:50:00,16300,400,26.62
weekday_2147,13:53:00,13:54:00,16500,500,30.72
weekday_2147,14:01:00,14:02:00,17300,600,41.62
weekday_2147,14:10:00,14:11:00,17800,700,52.9
weekday_2147,14:18:00,14:18:00,18100,800,60.28
weekday_2147,14:25:00,14:26:00,18500,900,67.16
weekday_2147,14:33:00,14:33:00,18400,1000,73.27
weekday_2147,14:36:00,14:36:00,18600,1100,74.27
weekday_2147,14:40:00,14:41:00,18700,1200,77.82
weekday_2147,14:45:00,14:46:00,18800,1300,81.64
weekday_2147,14:48:00,14:49:00,18900,1400,83
weekday_2147,14:52:00,14:53:00,19000,1500,84.72
weekday_2147,14:56:00,14:56:00,19100,1600,85.88
weekday_2150,15:12:00,15:12:00,19100,100,0
weekday_2150,15:15:00,15:16:00,19000,200,1.16
weekday_2150,15:19:00,15:20:00,18900,300,2.88
weekday_2150,15:22:00,15:23:00,18800,400,4.24
weekday_2150,15:27:00,15:27:00,18700,500,8.06
weekday_2150,15:31:00,15:32:00,18600,600,11.61
weekday_2150,15:34:00,15:35:00,18400,700,12.61
weekday_2150,15:41:00,15:42:00,18500,800,18.72
weekday_2150,15:49:00,15:50:00,18100,900,25.6
weekday_2150,15:57:00,15:58:00,17800,1000,32.98
weekday_2150,16:06:00,16:06:00,17300,1100,44.26
weekday_2150,16:14:00,16:14:00,16500,1200,55.16
weekday_2150,16:17:00,16:18:00,16300,1300,59.26
weekday_2150,16:22:00,16:23:00,16100,1400,65.42
weekday_2150,16:32:00,16:32:00,15400,1500,80.38
weekday_2150,16:36:00,16:36:00,15200,1600,85.88
weekday_2151,14:32:00,14:32:00,15200,100,0
weekday_2151,14:35:00,14:35:00,15400,200,5.5
weekday_2151,14:45:00,14:45:00,16100,300,20.46
weekday_2151,14:50:00,14:50:00,16300,400,26.62
weekday_2151,14:53:00,14:54:00,16500,500,30.72
weekday_2151,15:01:00,15:02:00,17300,600,41.62
weekday_2151,15:10:00,15:11:00,17800,700,52.9
weekday_2151,15:18:00,15:18:00,18100,800,60.28
weekday_2151,15:25:00,15:26:00,18500,900,67.16
weekday_2151,15:33:00,15:33:00,18400,1000,73.27
weekday_2151,15:36:00,15:36:00,18600,1100,74.27
weekday_2151,15:40:00,15:41:00,18700,1200,77.82
weekday_2151,15:45:00,15:46:00,18800,1300,81.64
weekday_2151,15:48:00,15:49:00,18900,1400,83
weekday_2151,15:52:00,15:53:00,19000,1500,84.72
weekday_2151,15:56:00,15:56:00,19100,1600,85.88
weekday_2154,16:04:00,16:04:00,19100,100,0
weekday_2154,16:07:00,16:08:00,19000,200,1.16
weekday_2154,16:11:00,16:12:00,18900,300,2.88
weekday_2154,16:14:00,16:15:00,18800,400,4.24
weekday_2154,16:19:00,16:19:00,18700,500,8.06
weekday_2154,16:23:00,16:24:00,18600,600,11.61
weekday_2154,16:26:00,16:27:00,18400,700,12.61
weekday_2154,16:33:00,16:34:00,18500,800,18.72
weekday_2154,16:41:00,16:42:00,18100,900,25.6
weekday_2154,16:49:00,16:50:00,17800,1000,32.98
weekday_2154,16:58:00,16:58:00,17300,1100,44.26
weekday_2154,17:06:00,17:06:00,16500,1200,55.16
weekday_2154,17:09:00,17:10:00,16300,1300,59.26
weekday_2154,17:14:00,17:15:00,16100,1400,65.42
weekday_2154,17:24:00,17:24:00,15400,1500,80.38
weekday_2154,17:28:00,17:28:00,15200,1600,85.88
weekday_2155,15:22:00,15:22:00,15200,100,0
weekday_2155,15:25:00,15:25:00,15400,200,5.5
weekday_2155,15:35:00,15:35:00,16100,300,20.46
weekday_2155,15:40:00,15:40:00,16300,400,26.62
weekday_2155,15:43:00,15:44:00,16500,500,30.72
weekday_2155,15:51:00,15:52:00,17300,600,41.62
weekday_2155,16:00:00,16:01:00,17800,700,52.9
weekday_2155,16:08:00,16:18:00,18100,800,60.28
weekday_2155,16:25:00,16:26:00,18500,900,67.16
weekday_2155,16:33:00,16:33:00,18400,1000,73.27
weekday_2155,16:36:00,16:36:00,18600,1100,74.27
weekday_2155,16:40:00,16:41:00,18700,1200,77.82
weekday_2155,16:45:00,16:46:00,18800,1300,81.64
weekday_2155,16:48:00,16:49:00,18900,1400,83
weekday_2155,16:52:00,16:53:00,19000,1500,84.72
weekday_2155,16:56:00,16:58:00,19100,1600,85.88
weekday_2155,17:04:00,17:04:00,52700,1700,88.13
weekday_2155,17:06:00,17:07:00,52800,1800,88.83
weekday_2155,17:09:00,17:09:00,52900,1900,90.95
weekday_2155,17:11:00,17:12:00,53000,2000,92.36
weekday_2155,17:14:00,17:14:00,53100,2100,93.28
weekday_2155,17:19:00,17:20:00,53400,2200,95.78
weekday_2155,17:22:00,17:22:00,53500,2300,97.3
weekday_2155,17:24:00,17:31:00,53600,2400,98.33
weekday_2155,17:38:00,17:39:00,53700,2500,100.97
weekday_2155,17:46:00,17:47:00,53800,2600,104.53
weekday_2155,17:57:00,18:03:00,54200,2700,109.08
weekday_2155,18:09:00,18:09:00,54400,2800,112.77
weekday_2155,18:15:00,18:15:00,54500,2900,116.38
weekday_2155,18:18:00,18:19:00,54700,3000,119.35
weekday_2155,18:22:00,18:22:00,54800,3100,121.22
weekday_2155,18:24:00,18:25:00,54900,3200,122.78
weekday_2155,18:27:00,18:27:00,55000,3300,124.88
weekday_2155,18:29:00,18:34:00,55100,3400,126.13
weekday_2155,18:40:00,18:40:00,55200,3500,128.24
weekday_2157,16:02:00,16:02:00,15200,100,0
weekday_2157,16:05:00,16:05:00,15400,200,5.5
weekday_2157,16:15:00,16:15:00,16100,300,20.46
weekday_2157,16:20:00,16:20:00,16300,400,26.62
weekday_2157,16:23:00,16:24:00,16500,500,30.72
weekday_2157,16:31:00,16:32:00,17300,600,41.62
weekday_2157,16:40:00,16:41:00,17800,700,52.9
weekday_2157,16:48:00,16:48:00,18100,800,60.28
weekday_2157,16:55:00,16:56:00,18500,900,67.16
weekday_2157,17:03:00,17:03:00,18400,1000,73.27
weekday_2157,17:06:00,17:06:00,18600,1100,74.27
weekday_2157,17:10:00,17:11:00,18700,1200,77.82
weekday_2157,17:15:00,17:16:00,18800,1300,81.64
weekday_2157,17:18:00,17:19:00,18900,1400,83
weekday_2157,17:22:00,17:23:00,19000,1500,84.72
weekday_2157,17:26:00,17:26:00,19100,1600,85.88
weekday_2158,17:34:00,17:34:00,19100,100,0
weekday_2158,17:37:00,17:38:00,19000,200,1.16
weekday_2158,17:41:00,17:42:00,18900,300,2.88
weekday_2158,17:44:00,17:45:00,18800,400,4.24
weekday_2158,17:49:00,17:49:00,18700,500,8.06
weekday_2158,17:53:00,17:54:00,18600,600,11.61
weekday_2158,17:56:00,17:57:00,18400,700,12.61
weekday_2158,18:03:00,18:04:00,18500,800,18.72
weekday_2158,18:11:00,18:12:00,18100,900,25.6
weekday_2158,18:19:00,18:20:00,17800,1000,32.98
weekday_2158,18:28:00,18:28:00,17300,1100,44.26
weekday_2158,18:36:00,18:36:00,16500,1200,55.16
weekday_2158,18:39:00,18:40:00,16300,1300,59.26
weekday_2158,18:44:00,18:45:00,16100,1400,65.42
weekday_2158,18:54:00,18:54:00,15400,1500,80.38
weekday_2158,18:58:00,18:58:00,15200,1600,85.88
weekday_2162,17:02:00,17:02:00,54200,100,0
weekday_2162,17:12:00,17:12:00,53800,200,4.55
weekday_2162,17:20:00,17:21:00,53700,300,8.11
weekday_2162,17:28:00,17:29:00,53600,400,10.75
weekday_2162,17:31:00,17:31:00,53500,500,11.78
weekday_2162,17:34:00,17:34:00,53400,600,13.3
weekday_2162,17:39:00,17:40:00,53100,700,15.8
weekday_2162,17:42:00,17:42:00,53000,800,16.72
weekday_2162,17:44:00,17:45:00,52900,900,18.13
weekday_2162,17:48:00,17:48:00,52800,1000,20.25
weekday_2162,17:50:00,17:51:00,52700,1100,20.95
weekday_2162,17:57:00,18:04:00,19100,1200,23.2
weekday_2162,18:07:00,18:08:00,19000,1300,24.36
weekday_2162,18:11:00,18:12:00,18900,1400,26.08
weekday_2162,18:14:00,18:15:00,18800,1500,27.44
weekday_2162,18:19:00,18:19:00,18700,1600,31.26
weekday_2162,18:23:00,18:24:00,18600,1700,34.81
weekday_2162,18:26:00,18:27:00,18400,1800,35.81
weekday_2162,18:33:00,18:34:00,18500,1900,41.92
weekday_2162,18:41:00,18:42:00,18100,2000,48.8
weekday_2162,18:49:00,18:50:00,17800,2100,56.18
weekday_2162,18:58:00,18:58:00,17300,2200,67.46
weekday_2162,19:06:00,19:06:00,16500,2300,78.36
weekday_2162,19:09:00,19:10:00,16300,2400,82.46
weekday_2162,19:14:00,19:15:00,16100,2500,88.62
weekday_2162,19:24:00,19:24:00,15400,2600,103.58
weekday_2162,19:28:00,19:28:00,15200,2700,109.08
weekday_2163,16:17:00,16:17:00,15200,100,0
weekday_2163,16:20:00,16:20:00,15400,200,5.5
weekday_2163,16:30:00,16:30:00,16100,300,20.46
weekday_2163,16:35:00,16:35:00,16300,400,26.62
weekday_2163,16:38:00,16:39:00,16500,500,30.72
weekday_2163,16:46:00,16:47:00,17300,600,41.62
weekday_2163,16:55:00,16:56:00,17800,700,52.9
weekday_2163,17:03:00,17:13:00,18100,800,60.28
weekday_2163,17:20:00,17:21:00,18500,900,67.16
weekday_2163,17:28:00,17:28:00,18400,1000,73.27
weekday_2163,17:31:00,17:31:00,18600,1100,74.27
weekday_2163,17:35:00,17:36:00,18700,1200,77.82
weekday_2163,17:40:00,17:41:00,18800,1300,81.64
weekday_2163,17:43:00,17:44:00,18900,1400,83
weekday_2163,17:47:00,17:48:00,19000,1500,84.72
weekday_2163,17:51:00,17:58:00,19100,1600,85.88
weekday_2163,18:04:00,18:04:00,52700,1700,88.13
weekday_2163,18:06:00,18:07:00,52800,1800,88.83
weekday_2163,18:09:00,18:09:00,52900,1900,90.95
weekday_2163,18:11:00,18:12:00,53000,2000,92.36
weekday_2163,18:14:00,18:14:00,53100,2100,93.28
weekday_2163,18:19:00,18:20:00,53400,2200,95.78
weekday_2163,18:22:00,18:22:00,53500,2300,97.3
weekday_2163,18:24:00,18:31:00,53600,2400,98.33
weekday_2163,18:38:00,18:39:00,53700,2500,100.97
weekday_2163,18:46:00,18:47:00,53800,2600,104.53
weekday_2163,18:57:00,19:03:00,54200,2700,109.08
weekday_2163,19:09:00,19:24:00,54400,2800,112.77
